gender,age,degree,quallife,health,life,happy,income,confedvac,confedvacy,finalter,hlthphys,hlthmntl,satsoc,white,black,amer_indian_alaska,asian_indian,chinese,filipino,japenese,korean,vietnamese,oth_asian,native_hawaiian,guamanian_chamorro,samoan,oth_pacific_islander,oth_race,hispanic
Female,72,High School,NA,Good,NA,Pretty Happy,$20000 to $24999,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,71,High School,Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,Fair,Good,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,85,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,76,Associate/Junior College,Very Good,Good,Exciting,Very Happy,$25000 or more,NA,Only some,Getting worse,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,35,Graduates,Fair,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Fair,Good,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,54,High School,Fair,Fair,NA,Not too Happy,$10000 to $14999,NA,Only some,Getting better,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,28,Bachelors,Very Good,Excellent,Exciting,Very Happy,$25000 or more,Only some,NA,Getting better,Very Good,Excellent,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,77,High School,Very Good,Poor,NA,Pretty Happy,Refused,Only some,NA,Getting worse,Poor,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,Associate/Junior College,Excellent,Good,Exciting,Very Happy,$25000 or more,NA,Only some,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,77,Graduates,Good,Excellent,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,Graduates,Excellent,Excellent,NA,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Excellent,Very Good,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Less than High School,NA,Excellent,Exciting,Very Happy,Refused,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,75,High School,Good,Good,NA,Not too Happy,$25000 or more,NA,A great deal,Stayed the same,Good,Poor,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,43,Associate/Junior College,Very Good,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,75,High School,Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,76,Graduates,Very Good,Good,Exciting,Very Happy,$25000 or more,A great deal,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,31,High School,Fair,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,47,High School,Good,Good,NA,Pretty Happy,$20000 to $24999,A great deal,NA,Getting worse,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,48,Graduates,Very Good,Excellent,Routine,Pretty Happy,Refused,NA,NA,Stayed the same,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,Good,Good,Exciting,Not too Happy,$25000 or more,NA,Hardly any,Stayed the same,Very Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,38,Graduates,Very Good,Excellent,Routine,Not too Happy,NA,NA,NA,Getting better,Excellent,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,23,High School,Fair,Good,Routine,Pretty Happy,$10000 to $14999,Only some,NA,Stayed the same,Good,Good,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,31,Graduates,Very Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Very Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,47,High School,Good,Excellent,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Excellent,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Male,89,Bachelors,Very Good,Fair,Routine,Very Happy,$25000 or more,NA,A great deal,Stayed the same,Fair,Very Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,60,High School,Excellent,Excellent,Exciting,Not too Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,89,Less than High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,53,High School,Fair,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Fair,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,62,High School,Good,Good,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,High School,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,54,High School,Good,Good,Routine,Not too Happy,$10000 to $14999,Only some,NA,Getting worse,Very Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,73,Bachelors,Good,Good,Routine,Very Happy,$15000 to $19999,NA,Hardly any,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,25,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,High School,Very Good,Excellent,Routine,Very Happy,NA,NA,NA,Stayed the same,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,49,High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,Associate/Junior College,Fair,Fair,NA,Not too Happy,$20000 to $24999,NA,A great deal,Getting worse,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,30,High School,Fair,Fair,Routine,Pretty Happy,$15000 to $19999,NA,NA,Getting worse,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,Bachelors,Very Good,Fair,Routine,Not too Happy,$25000 or more,NA,Hardly any,Getting worse,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,Graduates,Very Good,Poor,Exciting,Very Happy,$7000 to $7999,NA,NA,Getting worse,Poor,Very Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,26,Associate/Junior College,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,55,Graduates,Good,Good,NA,Not too Happy,$3000 to $3999,Only some,NA,Getting better,Very Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,70,High School,Fair,Good,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Associate/Junior College,Very Good,Good,NA,Very Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,32,Graduates,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,NA,Stayed the same,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,38,High School,Good,Fair,NA,Not too Happy,NA,Hardly any,NA,Getting better,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,Bachelors,Excellent,Excellent,NA,Very Happy,$25000 or more,Only some,NA,Getting better,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,68,Graduates,Very Good,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Excellent,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,70,Graduates,Very Good,Excellent,Routine,Very Happy,$25000 or more,NA,NA,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Very Good,Excellent,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,89,High School,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,A great deal,Stayed the same,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,49,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,Associate/Junior College,Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,Good,Excellent,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,25,High School,Poor,Poor,NA,Not too Happy,NA,Only some,NA,Getting worse,Fair,Poor,Poor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
